age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
38,3,18388,2,8,1,11,1,4,0,0,0,39,38,0
38,5,991,3,9,0,2,0,4,1,0,0,49,38,0
30,3,22486,2,8,1,2,4,2,0,0,0,39,38,0
35,4,20938,1,13,0,9,0,4,1,111,0,59,38,1
12,3,25379,3,9,2,11,4,4,0,0,0,39,38,0
19,3,2457,4,2,2,7,1,4,1,0,0,34,38,0
20,3,2729,5,12,1,7,1,4,1,0,0,69,8,0
24,0,14261,2,8,2,0,1,4,0,0,56,39,38,0
26,3,14286,3,9,0,6,0,4,1,0,0,47,38,1
7,3,20972,4,3,0,4,0,4,1,26,0,49,38,0
22,0,689,5,12,2,9,1,4,0,0,0,59,38,0
30,5,5932,5,12,0,3,0,4,1,0,0,49,38,0
25,3,13924,2,8,1,3,4,4,0,0,0,44,38,0
22,3,10600,2,8,2,2,3,4,1,0,74,41,38,1
31,1,9535,5,12,1,9,4,4,0,0,0,59,38,0
30,1,463,1,13,0,3,0,2,1,0,55,49,38,1
10,3,20340,4,5,0,5,0,4,1,0,0,39,38,0
12,3,20915,2,8,0,2,0,4,1,0,0,39,6,0
5,3,13639,3,10,2,7,1,4,0,0,0,29,38,0
20,6,9982,2,8,1,2,1,4,1,0,0,43,38,0
21,3,19834,5,12,0,3,0,4,1,0,0,59,38,0
15,3,6221,4,0,0,6,5,1,0,72,0,39,0,0
31,1,14604,1,13,1,9,4,4,0,0,0,78,38,0
29,5,18701,2,8,0,3,5,4,0,0,0,49,38,0
34,3,12707,2,8,2,7,1,2,0,0,0,37,38,0
11,4,18338,5,12,0,3,0,4,1,79,0,54,38,0
18,3,11717,2,8,0,0,0,4,1,0,0,39,38,0
1,3,14933,4,6,2,2,3,4,1,0,0,29,38,0
28,3,5866,2,8,1,2,4,2,0,0,0,39,38,0
19,5,25128,2,8,2,13,3,4,1,0,0,39,38,0
56,3,10233,3,9,1,8,4,4,0,0,0,9,38,0
35,3,13578,5,12,0,3,0,4,1,0,0,39,38,0
0,3,13899,4,5,2,7,3,4,0,0,0,39,38,0
12,0,24906,3,10,0,2,0,4,1,0,0,39,38,1
14,3,14242,2,8,0,0,5,4,0,0,0,39,38,1
3,3,12344,3,9,2,4,3,4,1,0,0,9,38,0
25,3,4436,2,8,0,2,0,4,1,81,0,39,38,1
20,3,23506,3,9,1,7,2,4,0,0,0,39,38,0
23,3,20569,2,8,0,13,0,4,1,0,0,39,38,0
15,3,1087,3,11,0,0,0,4,1,0,0,44,38,1
12,3,2106,1,13,0,9,0,4,1,0,0,54,38,1
3,3,13602,3,9,2,6,3,4,0,0,0,39,38,0
9,3,20629,4,6,0,0,0,4,1,0,0,39,38,1
8,3,1360,5,12,2,9,1,4,1,62,0,29,38,0
20,3,6822,2,8,0,12,0,4,1,0,0,78,38,1
1,3,12488,4,7,2,9,3,4,0,0,0,23,38,0
16,3,24106,3,9,0,9,5,4,0,0,0,49,38,0
9,3,10413,3,9,0,2,0,4,1,0,0,39,32,0
7,3,16026,2,8,2,11,3,4,0,0,0,29,38,0
16,3,11834,2,8,0,7,3,4,0,0,0,24,38,0
6,3,8169,2,8,2,2,3,0,1,0,0,39,38,0
3,3,19736,4,5,2,9,3,2,1,0,0,39,38,0
19,3,22085,3,9,2,11,1,4,1,0,0,49,38,0
20,3,12672,5,12,1,9,1,4,0,0,0,49,38,0
7,3,6751,3,10,2,6,3,4,1,0,0,34,38,0
21,3,6079,3,11,0,2,0,4,1,0,0,49,38,1
33,3,16532,5,12,1,9,4,4,0,0,0,44,38,0
27,3,23412,4,6,0,0,0,4,1,0,0,39,38,1
29,3,2247,2,8,0,6,0,4,1,0,50,39,38,1
40,3,8341,3,9,2,2,1,2,0,0,0,39,38,0
20,3,3217,2,8,0,2,0,4,1,0,0,69,38,0
27,3,23498,2,8,1,6,1,4,1,0,0,54,38,0
4,3,25136,3,9,2,7,3,4,0,0,0,29,38,0
14,3,25304,2,8,0,2,0,4,1,0,0,39,38,1
15,3,18552,3,10,0,9,0,4,1,94,0,41,38,1
28,3,19584,2,8,1,7,4,2,0,0,0,59,38,1
3,1,20232,2,8,2,5,3,4,1,0,0,39,38,0
35,3,14852,2,8,1,8,1,4,0,0,0,49,38,0
30,5,24180,2,8,0,3,0,4,1,0,0,24,38,0
24,3,5846,3,9,0,0,5,4,0,0,0,39,38,0
23,3,14512,3,9,0,11,0,4,1,0,0,59,38,1
24,6,3255,5,12,0,9,5,4,0,0,0,39,38,1
29,3,12411,5,12,0,3,0,4,1,0,51,49,38,1
32,3,21673,2,8,0,6,5,4,0,0,0,39,38,0
48,3,21971,3,9,1,0,4,4,0,0,0,39,38,0
33,3,8558,2,8,0,6,2,1,0,0,0,39,2,0
42,3,1675,2,8,0,13,0,4,1,0,0,39,38,1
1,3,8116,3,9,2,0,3,4,0,0,0,24,38,0
30,1,6490,1,13,0,9,0,4,1,97,0,44,38,1
30,3,5975,2,8,0,9,0,4,1,81,0,29,1,1
28,3,15645,2,8,0,6,0,4,1,0,0,44,38,1
0,3,20344,4,6,2,11,3,4,0,0,0,39,38,0
28,4,22020,2,8,0,11,0,4,1,0,0,31,38,1
56,3,8951,4,6,0,6,0,4,1,0,0,39,38,0
31,3,13527,4,5,0,6,0,2,1,0,0,39,38,0
47,3,13305,2,8,0,9,5,4,0,0,0,19,38,0
21,6,25021,3,11,2,3,1,4,1,0,0,59,38,0
20,0,22940,2,8,0,0,0,4,1,0,0,49,38,1
45,4,6994,2,8,0,3,0,2,1,114,0,70,38,1
9,3,14596,2,8,2,0,1,2,1,0,0,39,38,0
29,4,6696,1,13,0,3,5,4,0,0,0,49,38,1
29,3,5216,1,13,0,12,0,4,1,0,55,39,38,1
34,3,4101,2,8,1,0,4,4,0,75,0,23,38,1
37,0,27087,3,9,1,0,1,4,0,0,0,39,38,0
48,3,24597,3,9,0,3,0,4,1,0,0,39,38,0
12,3,20811,3,11,0,2,0,4,1,0,0,44,38,0
20,3,18269,2,8,0,7,0,4,1,0,0,39,38,0
19,5,14765,0,15,1,9,4,4,0,0,0,9,1,0
43,5,200,2,8,1,2,1,4,1,0,0,49,38,1
16,3,16533,5,12,2,5,1,4,1,0,57,39,38,0
45,3,6672,2,8,1,0,1,4,0,0,0,19,10,0
3,3,15551,2,8,2,0,1,4,0,0,0,39,38,0
20,3,7665,2,8,2,12,1,4,0,108,0,34,38,1
49,3,6713,1,13,0,9,0,4,1,47,0,19,38,0
15,3,22727,3,11,2,9,4,4,1,0,0,19,38,0
12,6,26701,3,9,0,0,0,4,1,0,0,39,38,0
53,4,26144,3,9,0,11,0,4,1,104,0,39,38,0
57,3,4645,2,8,0,7,0,4,1,0,0,14,38,0
20,1,20360,2,8,0,2,0,4,1,0,0,39,38,0
34,5,6649,2,8,0,2,0,4,1,0,0,39,38,0
33,3,6911,3,9,0,13,0,4,1,0,0,49,38,0
25,3,21230,2,8,2,11,1,4,1,0,0,59,38,1
9,3,10790,5,12,2,9,1,4,1,0,0,69,38,0
10,1,4287,3,9,2,10,1,4,1,0,71,39,38,1
41,5,11565,2,8,1,3,1,4,1,0,0,69,38,0
13,3,4660,3,9,1,9,1,4,1,0,0,59,38,0
15,3,20313,5,12,2,9,1,4,1,0,49,49,38,0
49,4,20909,2,8,0,11,0,4,1,0,45,9,38,1
6,3,12165,3,9,2,11,3,4,1,0,0,44,38,0
18,3,20087,2,8,0,6,0,4,1,0,0,43,38,0
33,3,11480,5,12,0,2,0,4,1,0,0,49,38,0
0,3,23275,4,6,2,9,3,4,0,0,0,39,38,0
18,3,24960,2,8,1,2,4,4,0,0,0,47,38,0
14,3,4591,2,8,2,0,1,4,0,0,0,49,38,0
13,3,14200,4,6,2,5,3,4,1,0,0,48,38,0
67,4,12460,3,9,0,11,0,4,1,0,0,34,38,1
18,5,23786,2,8,2,2,1,2,1,0,0,39,38,0
28,5,2177,3,10,0,4,0,4,1,0,0,49,38,1
29,3,22890,2,8,2,2,3,4,1,0,0,39,38,0
33,1,20934,3,9,0,4,0,4,1,0,0,39,25,0
20,3,6119,4,6,2,6,1,4,1,0,0,39,38,0
15,3,12234,2,8,1,7,3,4,0,0,0,39,38,0
36,4,4550,5,12,0,3,0,4,1,0,51,47,38,1
10,0,22286,3,9,0,12,0,4,1,0,0,39,38,1
5,3,10202,2,8,0,13,0,4,1,0,0,39,38,0
12,3,9843,5,12,0,12,0,4,1,0,0,39,38,0
18,3,2443,2,8,0,11,0,4,1,0,0,43,38,0
21,3,7843,3,9,0,5,5,4,0,0,0,34,38,0
12,3,25572,4,3,0,4,0,4,1,0,0,39,38,0
9,3,8707,3,9,2,5,2,1,1,0,0,43,29,0
17,3,6109,3,14,2,9,1,1,0,0,0,39,38,0
14,3,924,3,10,0,2,0,4,1,0,0,39,38,1
13,3,3754,3,9,0,2,0,4,1,0,60,39,38,0
3,3,18654,3,9,2,7,3,4,1,0,0,39,38,0
20,3,25943,1,13,1,9,4,4,1,0,0,47,38,0
15,3,6699,2,8,0,0,5,4,0,0,0,19,38,0
19,3,6135,3,11,1,11,4,4,0,0,0,39,38,0
37,3,18836,1,13,0,9,0,1,1,94,0,39,18,1
61,3,3716,4,3,0,9,0,4,1,0,0,39,31,0
29,5,16221,3,9,1,3,4,4,0,0,0,49,38,0
1,3,23480,2,8,2,11,3,0,0,0,0,19,38,0
40,3,15162,3,9,0,10,0,4,1,0,0,49,38,0
20,3,5530,2,8,0,5,0,4,1,0,0,39,38,0
26,3,27239,2,8,0,2,0,4,1,0,0,39,38,1
28,3,6687,2,8,2,3,1,2,0,0,0,39,38,0
15,3,19619,3,9,1,0,4,4,0,0,0,39,38,0
21,0,4243,2,8,0,0,0,4,1,0,0,39,38,0
8,3,7233,3,11,2,12,1,4,0,0,57,29,38,0
53,3,19665,3,9,1,4,1,1,1,0,0,39,39,0
23,3,8665,3,9,0,6,0,4,1,0,0,49,38,1
23,5,827,2,8,1,2,1,4,1,0,0,39,38,0
3,3,2163,2,8,2,2,4,4,1,0,0,39,38,0
12,3,16389,2,8,0,3,0,4,1,0,0,39,38,1
7,3,12563,3,10,2,2,1,4,1,0,0,54,38,0
11,3,17854,3,10,2,3,3,2,0,0,0,39,38,0
41,3,5185,4,5,1,13,1,2,1,0,0,49,38,0
21,3,12477,5,12,1,0,4,1,0,0,2,39,29,0
42,5,20100,3,9,1,4,1,4,0,92,0,39,38,0
1,3,24553,4,6,2,0,3,4,0,0,0,14,38,0
23,3,22148,2,8,0,6,0,4,1,0,0,39,38,0
22,4,20096,1,13,0,3,0,4,1,0,0,49,38,0
18,3,16281,5,12,0,3,0,1,1,0,50,49,38,1
28,3,19173,2,8,1,2,1,4,1,0,0,70,25,0
45,3,20706,5,12,1,9,1,4,1,0,0,4,38,0
7,6,20487,2,8,2,0,4,2,0,0,0,19,38,0
5,3,24058,3,9,2,0,3,2,1,0,0,29,5,0
6,3,7791,5,12,0,3,0,4,1,0,0,39,38,0
22,5,470,3,9,1,2,1,4,1,0,0,59,38,1
11,3,6617,3,10,2,12,3,4,0,0,0,37,38,0
34,3,440,4,6,0,11,0,4,1,70,0,29,38,1
27,3,2338,5,12,2,0,3,4,0,0,0,36,38,0
56,3,4119,4,1,0,9,0,4,1,0,0,39,31,0
7,3,26859,2,8,0,4,0,2,1,0,0,34,38,0
7,3,21020,4,6,0,11,0,4,1,0,0,39,38,0
35,3,20108,4,1,0,2,0,3,1,0,0,49,32,0
26,3,3873,2,8,2,5,1,4,1,0,0,39,38,0
50,4,6774,4,7,0,3,0,4,1,0,0,19,38,0
14,3,18197,4,7,2,5,1,2,1,0,0,39,38,0
19,3,33,2,8,0,2,0,4,1,97,0,49,38,1
26,3,14052,3,11,0,13,0,4,1,0,0,39,38,0
14,3,6884,4,3,1,5,2,4,1,0,0,69,38,0
6,3,21536,3,9,2,0,3,2,1,0,0,19,13,0
9,3,1645,5,12,2,5,3,4,1,0,0,39,38,0
31,3,14387,3,9,0,9,0,4,1,0,0,39,38,0
23,3,24464,3,9,0,2,0,4,1,0,0,43,38,0
38,1,3786,3,14,1,9,1,4,0,0,0,38,38,0
32,3,20506,2,8,0,2,0,4,1,0,0,44,38,1
17,3,3118,5,12,2,7,1,4,0,0,0,14,38,0
12,3,21389,2,8,2,0,3,2,0,0,0,59,38,0
33,3,3399,5,12,1,0,1,4,0,0,0,7,38,0
2,3,2824,3,9,2,11,3,4,0,0,0,8,38,0
46,6,15521,0,15,0,3,0,4,1,0,51,49,38,1
49,3,13492,5,12,0,2,0,1,1,0,0,29,29,0
48,3,3468,3,9,1,9,1,1,0,0,0,5,38,0
43,3,5044,3,10,1,7,1,4,1,0,0,19,38,0
43,3,3544,2,8,1,7,4,4,0,0,0,37,38,0
2,3,16078,2,8,2,12,3,4,1,0,0,39,38,0
9,4,10960,2,8,0,3,0,4,1,0,0,59,38,0
58,5,16975,3,9,0,2,0,2,1,0,39,39,38,0
41,6,2963,3,9,1,9,1,4,0,0,0,19,38,0
1,5,26126,3,9,2,3,1,4,0,0,0,49,38,0
48,3,6354,3,11,0,3,0,4,1,64,0,39,38,0
33,5,23932,2,8,0,3,0,4,1,0,50,39,38,1
9,3,21287,3,9,2,7,3,4,1,0,0,39,38,0
28,0,12263,1,13,0,11,0,4,1,0,0,49,38,1
2,3,27625,3,9,2,9,3,4,1,0,0,39,38,0
12,0,10504,2,8,0,12,0,4,1,0,0,39,38,1
35,3,4900,3,9,0,11,5,4,0,0,0,51,1,1
6,3,6879,5,12,2,3,3,4,0,0,0,39,38,0
4,3,23241,2,8,2,7,3,4,1,0,0,39,38,0
31,1,3449,2,8,2,3,3,4,0,0,0,39,38,0
42,3,14620,1,13,0,9,0,4,1,0,0,34,38,1
33,3,14865,5,12,0,3,0,4,1,0,0,39,38,1
24,6,27569,5,12,2,10,1,2,1,0,26,39,32,0
15,3,25656,2,8,1,11,4,2,0,0,0,29,38,0
23,3,9505,2,8,0,4,0,2,1,0,0,39,38,0
2,3,27266,2,8,2,5,1,4,1,0,0,29,38,0
13,3,22875,4,2,0,9,0,4,1,0,0,39,25,0
25,6,7703,2,8,1,0,4,4,1,0,0,38,38,0
6,3,17365,5,12,2,0,3,4,0,0,0,49,38,0
20,5,678,2,8,1,4,1,4,1,118,0,39,38,1
4,3,17442,4,6,2,9,1,4,0,0,0,23,38,0
11,3,3783,5,12,0,12,0,4,1,0,0,39,38,1
33,3,21347,2,8,0,9,0,2,1,0,0,39,38,0
3,3,5509,3,9,2,11,3,4,1,0,0,24,38,0
4,3,8255,4,6,2,2,1,4,1,0,0,34,38,0
4,3,7990,3,9,2,7,2,4,1,0,0,15,38,0
28,5,18560,5,12,2,9,1,4,1,0,0,39,38,0
32,4,16460,2,8,0,2,0,4,1,0,0,39,38,0
36,4,20798,3,9,1,11,1,4,1,100,0,49,4,1
24,3,6458,2,8,1,6,3,4,1,0,0,39,38,0
31,1,9733,5,12,1,0,4,1,0,0,0,39,29,0
56,3,3753,2,8,1,9,1,4,0,0,0,14,38,0
17,3,4591,3,9,1,3,4,4,0,0,0,39,38,0
7,3,13391,2,8,2,0,3,4,0,0,0,39,38,0
41,6,7449,2,8,2,0,1,4,0,0,0,15,38,0
24,3,8433,5,12,0,11,0,4,1,0,0,49,38,1
36,3,14707,4,0,0,7,0,4,1,0,0,39,25,0
23,3,18903,2,8,0,2,0,2,1,0,0,39,38,0
11,5,17327,3,9,0,2,0,4,1,94,0,39,38,1
15,3,17389,3,9,0,11,0,4,1,0,40,46,38,0
27,4,2321,3,9,2,3,1,2,1,29,0,44,38,0
1,3,370,4,6,2,7,2,4,0,0,0,39,38,0
20,6,966,2,8,1,7,4,4,0,0,0,39,38,0
26,3,22526,3,11,2,0,1,2,0,0,0,44,38,0
5,3,17884,2,8,2,7,3,4,0,0,0,39,38,0
11,3,24000,4,5,2,5,2,2,1,0,0,39,38,0
34,3,6241,3,9,1,3,4,4,0,0,0,39,38,0
46,3,16728,2,8,1,9,1,4,0,0,0,70,38,0
12,3,16927,3,9,0,10,0,4,1,0,0,44,38,0
27,3,9500,5,12,0,3,0,4,1,94,0,47,38,1
27,3,10481,4,3,1,7,4,4,0,0,0,37,28,0
20,6,14440,3,9,0,7,0,4,1,0,0,39,38,0
45,0,17353,2,8,0,0,0,2,1,0,0,39,38,0
14,3,3561,2,8,0,2,0,4,1,0,0,51,38,0
3,3,5198,2,8,2,5,3,4,1,0,0,29,38,0
31,3,20976,4,5,1,6,4,4,0,0,27,31,38,0
7,5,5233,3,9,2,7,1,4,0,0,0,49,38,0
39,6,12755,5,12,0,3,0,4,1,0,0,39,38,0
19,0,2923,3,9,0,0,0,4,1,0,0,34,38,0
12,3,5841,2,8,2,2,3,4,1,0,0,39,38,0
17,3,4746,3,14,2,12,1,1,1,0,23,39,18,1
22,3,2323,3,9,2,2,3,2,1,0,0,39,38,0
12,3,10157,3,9,2,5,1,2,1,0,0,44,38,0
21,4,17094,2,8,0,3,0,4,1,0,0,64,38,0
6,3,3635,4,4,2,7,3,1,1,0,0,19,29,0
20,3,11753,2,8,0,7,0,4,1,0,0,39,12,0
13,5,7458,3,9,1,7,4,4,0,0,0,29,38,0
41,3,9701,3,9,0,9,5,4,0,0,0,35,38,0
25,3,6982,3,11,0,12,0,4,1,0,0,39,38,0
42,1,6484,2,8,1,7,1,4,0,0,20,18,38,0
28,3,14345,2,8,0,5,0,2,1,94,0,39,38,1
29,3,13849,3,9,0,11,0,4,1,0,0,39,38,0
8,3,19298,1,13,2,9,1,4,0,73,0,36,38,0
24,4,2563,2,8,1,2,1,4,1,0,0,54,38,0
32,3,8024,2,8,0,13,0,4,1,0,0,49,38,1
20,3,3770,3,9,0,7,0,4,1,0,0,39,38,0
14,3,6838,2,8,2,2,1,4,1,0,0,44,38,0
5,3,3996,3,11,0,3,0,1,1,0,0,5,38,0
5,3,23643,2,8,1,11,3,4,0,0,0,32,38,0
0,3,23204,4,6,2,8,3,4,0,0,0,19,38,0
30,3,6490,0,15,0,9,0,4,1,0,0,49,38,1
0,3,12909,4,5,2,7,2,4,1,0,0,14,38,0
22,3,20593,4,2,0,5,0,4,1,0,0,39,25,0
6,3,17867,3,9,2,0,3,4,1,0,0,19,38,0
24,3,26227,5,12,0,9,0,4,1,0,0,39,38,1
19,0,26596,1,13,0,9,0,4,1,0,0,44,38,1
35,3,9355,5,12,0,9,0,4,1,0,51,39,38,1
4,3,20982,2,8,2,2,1,4,0,0,0,29,38,0
16,3,4817,4,5,1,5,1,4,0,0,0,35,38,0
0,3,19790,4,6,2,9,3,4,0,0,0,34,38,0
24,3,15436,2,8,2,2,1,4,1,0,0,43,38,0
2,3,16969,2,8,2,11,3,4,0,0,0,34,38,0
21,0,16974,2,8,2,0,1,4,1,0,0,44,38,1
7,3,1121,3,9,2,2,1,4,1,0,0,39,38,0
21,3,22210,5,12,1,11,4,4,0,9,0,39,38,0
22,6,7367,5,12,0,9,0,4,1,0,0,44,38,1
2,3,4929,3,9,2,11,3,4,0,0,0,14,38,0
14,3,1119,3,11,2,9,3,4,0,0,0,24,38,0
25,3,8511,3,9,0,0,5,4,0,0,0,39,38,0
19,3,8519,2,8,2,11,3,4,1,0,0,44,38,0
12,3,22495,3,9,0,5,0,4,1,0,0,39,38,0
0,3,18927,4,7,2,5,3,4,1,0,0,19,38,0
30,1,12588,5,12,0,2,0,4,1,0,0,49,38,1
7,3,23016,3,9,1,0,1,4,0,0,0,59,38,0
44,0,10939,3,9,0,3,0,4,1,0,0,39,38,1
23,5,455,3,9,0,2,0,4,1,0,0,59,38,0
14,3,3637,4,4,1,9,1,4,0,0,0,24,38,0
42,3,12348,2,8,0,9,5,2,0,0,0,37,22,0
12,3,11622,3,9,1,12,1,4,1,0,0,54,38,0
9,3,24599,2,8,1,7,1,4,1,0,0,39,38,0
29,3,20485,2,8,0,13,0,4,1,0,0,39,38,1
39,0,10439,2,8,0,0,0,4,1,0,0,39,38,1
8,3,8110,5,12,2,0,1,4,0,0,0,39,38,0
0,3,2370,4,7,2,11,3,4,0,0,0,17,38,0
12,3,18429,3,10,2,3,1,2,0,0,0,39,38,0
6,3,7291,4,2,2,5,4,4,1,0,0,29,38,0
50,3,12685,2,8,2,3,1,4,0,0,0,34,38,0
12,3,25032,1,13,2,9,1,4,0,0,0,49,38,0
16,3,4856,3,11,1,0,1,4,0,0,8,39,38,0
15,3,917,2,8,2,13,3,4,1,0,0,39,38,0
17,3,9046,3,9,0,7,0,4,1,0,0,61,25,0
32,3,15214,2,8,0,6,0,4,1,0,0,39,38,0
37,5,6864,3,9,1,2,1,4,1,0,0,39,38,0
22,3,368,2,8,1,7,1,4,1,0,0,39,38,0
24,3,7160,5,12,2,2,1,4,1,0,0,39,38,0
14,3,11398,3,9,1,0,4,4,0,0,0,37,38,0
30,0,5216,0,15,0,9,0,4,1,0,0,39,38,1
10,3,9723,2,8,2,6,2,4,1,0,0,0,38,0
6,3,14672,4,6,0,13,0,4,1,72,0,24,38,0
27,3,12582,4,3,0,13,0,4,1,0,0,78,38,1
8,3,20481,3,11,0,3,0,4,1,0,0,44,38,0
6,3,3675,3,9,2,0,3,4,0,0,0,15,38,0
35,3,21280,2,8,0,2,0,4,1,0,0,49,38,1
45,0,10829,2,8,1,3,1,4,0,0,0,35,38,0
14,3,6213,5,12,2,9,1,4,0,0,0,39,38,0
2,3,23363,4,6,0,2,0,4,1,0,0,59,38,0
5,3,14377,3,9,2,9,3,4,1,0,0,35,38,0
36,3,27651,3,9,0,2,0,4,1,0,0,39,12,0
8,3,19528,2,8,2,2,1,4,0,0,0,39,38,0
28,3,20103,2,8,2,13,1,4,1,0,0,39,38,0
52,3,5794,4,4,2,2,2,4,1,51,0,39,38,0
32,3,22367,2,8,0,2,0,4,1,0,0,39,38,1
25,3,10656,5,12,0,9,5,1,0,0,0,26,35,1
27,5,1161,2,8,0,4,0,4,1,0,0,39,38,1
39,1,19906,3,9,0,2,0,4,1,0,0,40,38,1
20,6,382,2,8,0,6,0,4,1,0,0,39,38,1
20,3,3395,5,12,0,3,0,4,1,0,0,44,38,1
5,3,6103,3,9,2,7,1,4,0,0,0,39,38,0
17,1,19246,5,12,0,9,0,4,1,0,0,39,38,1
19,3,17049,2,8,2,6,1,4,1,0,0,39,38,0
37,3,10596,2,8,1,9,1,4,1,0,0,19,38,0
11,1,22626,3,9,0,3,0,4,1,0,0,64,38,0
11,3,9136,5,12,0,9,0,4,1,0,0,49,38,0
19,3,2442,4,5,2,11,4,4,0,0,0,34,38,0
56,1,11031,4,2,0,10,0,4,1,0,0,19,38,0
20,5,628,2,8,0,4,0,4,1,0,0,59,38,0
7,3,16973,5,12,2,3,3,2,0,0,0,64,38,0
13,6,1660,2,8,0,0,3,4,0,0,0,37,38,0
21,3,11850,3,10,0,7,0,4,1,0,0,39,38,0
33,3,4749,3,9,0,0,0,1,1,0,0,39,29,1
52,3,13844,2,8,0,9,0,4,1,0,0,44,38,1
26,3,17267,3,14,1,9,1,4,1,121,0,39,38,1
25,3,24733,2,8,0,5,0,2,1,0,0,39,38,0
37,6,14562,3,9,1,0,1,4,0,0,0,37,38,0
10,6,25783,3,11,2,3,1,4,0,0,0,57,38,0
22,3,14986,3,9,1,11,1,4,1,0,0,44,38,0
10,3,18213,3,9,2,0,1,2,0,0,0,39,22,0
13,3,18546,2,8,0,5,0,4,1,0,0,65,38,0
13,3,9778,2,8,0,13,0,4,1,0,61,39,38,0
20,3,21735,3,9,0,2,0,4,1,0,0,39,38,0
33,0,23733,5,12,1,9,1,4,1,0,0,59,38,1
19,3,19142,3,9,1,2,4,4,0,0,0,39,4,0
5,3,22405,3,9,2,5,3,2,1,0,0,9,38,0
4,3,23912,3,9,2,2,1,4,1,0,0,39,38,0
16,3,2229,5,12,0,0,0,4,1,0,25,41,38,0
59,3,3016,4,3,1,7,1,4,0,0,0,24,38,0
5,3,21540,3,9,2,9,1,4,0,0,0,27,38,0
20,3,14728,5,12,0,0,0,4,1,0,0,39,38,0
17,3,23516,3,9,0,11,0,4,1,0,0,59,38,0
12,3,13984,2,8,0,4,0,4,1,0,0,93,38,0
12,3,13282,2,8,0,13,0,4,1,0,0,39,38,0
11,3,12795,5,12,0,11,0,4,1,0,0,39,38,0
56,5,14902,3,9,0,3,0,4,1,0,0,34,38,0
26,3,6859,3,9,1,3,1,2,0,0,0,39,38,0
22,3,5816,3,9,0,2,0,4,1,0,0,39,38,0
57,3,13991,4,5,1,7,1,2,0,0,0,5,38,0
10,6,17243,5,12,2,9,1,4,1,0,0,29,38,0
30,3,9810,2,8,0,13,0,4,1,0,0,59,38,0
73,3,3952,2,8,2,7,3,4,0,0,0,23,38,0
30,3,16137,5,12,0,9,0,4,1,0,0,59,38,1
25,3,12544,5,12,0,3,0,4,1,0,0,39,38,1
52,3,25916,5,12,1,5,1,4,1,0,0,39,38,0
1,3,13400,4,7,2,9,3,3,1,0,0,39,38,0
6,3,25063,5,12,2,12,1,4,0,0,0,19,38,0
27,1,2740,2,8,0,9,0,4,1,0,0,29,38,0
24,3,9978,2,8,0,11,0,4,1,44,0,39,38,0
30,1,22036,3,9,2,0,1,2,1,0,0,39,38,0
26,3,26593,5,12,0,3,0,2,1,97,0,39,38,1
16,3,20826,3,9,2,7,1,2,1,0,0,39,38,0
31,3,3535,4,6,2,7,1,4,0,0,0,29,38,0
22,3,14835,5,12,1,11,4,4,1,0,0,59,38,0
26,3,6640,1,13,1,3,4,4,0,0,87,39,38,1
1,3,352,3,9,2,9,3,4,0,0,0,19,38,0
35,3,18878,2,8,1,8,2,4,0,0,0,39,38,0
1,3,10000,2,8,2,11,3,4,0,0,0,19,38,0
10,4,15016,2,8,2,11,3,4,1,0,0,44,38,0
10,4,7144,5,12,0,3,0,4,1,0,50,44,38,1
28,1,21025,2,8,2,0,1,4,0,0,0,39,38,0
62,3,9173,3,14,0,9,0,4,1,0,0,9,38,0
7,3,12556,3,10,0,7,0,4,1,0,0,19,38,0
8,3,1028,3,9,1,11,4,4,0,0,0,39,38,0
25,5,3626,4,5,1,13,4,4,1,0,0,34,38,0
46,5,8056,4,3,0,2,0,4,1,0,0,39,38,0
23,3,18913,2,8,0,0,5,4,0,0,0,45,38,1
30,3,10062,3,14,0,3,0,4,1,97,0,59,38,1
25,3,8624,2,8,0,2,0,4,1,0,0,49,38,1
25,3,2803,3,9,1,3,4,4,0,0,0,44,38,0
46,1,26149,5,12,0,9,0,4,1,0,0,39,38,1
20,1,5231,5,12,1,9,4,4,0,0,0,54,38,0
48,3,16906,2,8,0,0,0,4,1,0,0,19,38,0
13,3,10599,4,5,1,9,4,4,1,0,0,39,38,0
45,3,17275,5,12,0,2,0,4,1,97,0,49,38,1
29,3,8723,2,8,1,2,1,0,1,0,0,39,38,0
6,3,18382,2,8,2,11,2,2,0,0,0,24,22,0
30,1,1165,5,12,0,9,5,4,0,0,0,44,38,0
3,3,15794,3,9,2,7,3,4,1,0,0,19,38,0
4,3,25511,2,8,2,9,3,4,0,0,0,9,38,0
11,3,15910,2,8,2,5,3,4,1,0,0,39,38,0
44,1,6554,2,8,0,7,0,4,1,0,0,39,38,0
13,6,19596,2,8,0,7,5,4,0,0,0,70,38,0
13,6,25678,5,12,0,10,0,4,1,0,0,70,38,1
12,3,25394,5,12,2,11,1,4,1,0,0,49,38,1
22,3,24391,2,8,1,6,4,2,0,0,0,39,38,0
6,3,7472,4,6,1,7,4,4,0,0,0,34,38,0
15,3,14644,4,6,2,8,4,2,0,0,0,39,38,0
46,3,1925,2,8,1,7,1,4,0,0,0,33,38,0
2,5,1715,3,9,2,2,1,4,0,0,0,14,38,0
40,6,22990,0,15,1,9,1,4,1,0,0,59,38,1
24,3,18474,5,12,0,2,0,4,1,0,0,39,38,1
